Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Description,Resolution Action Updated Date,Community Board,BBL,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Open Data Channel Type,Park Facility Name,Park Borough,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Latitude,Longitude,Location
63564658,12/30/2024 02:15:13 PM,03/05/2025 12:00:00 AM,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,10031,60 SAINT NICOLAS PLACE,SAINT NICOLAS PLACE,,,,,ADDRESS,NEW YORK,,,Closed,,"The Department of Buildings attempted to investigate this complaint but could not locate the premises. If the problem still exists, please call 311 and file a new complaint with additional information about how to locate the building. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",03/05/2025 12:00:00 AM,09 MANHATTAN,,MANHATTAN,1000539,241304,UNKNOWN,Unspecified,MANHATTAN,,,,,,,,40.82898418514481,-73.94114062058742,"(40.82898418514481, -73.94114062058742)"
63563326,12/30/2024 01:54:09 PM,03/05/2025 12:00:00 AM,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,10009,7 AVENUE A,AVENUE A,,,,,ADDRESS,NEW YORK,,,Closed,,"The Department of Buildings attempted to investigate this complaint but could not locate the premises. If the problem still exists, please call 311 and file a new complaint with additional information about how to locate the building. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",03/05/2025 12:00:00 AM,03 MANHATTAN,1004290041,MANHATTAN,988103,202520,UNKNOWN,Unspecified,MANHATTAN,,,,,,,,40.722546492313725,-73.98609963934321,"(40.722546492313725, -73.98609963934321)"
63560320,12/30/2024 01:54:05 PM,04/14/2025 12:00:00 AM,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,11207,180 WORTMAN AVENUE,WORTMAN AVENUE,,,,,ADDRESS,BROOKLYN,,,Closed,,"The Department of Buildings determined that the conditions described in this complaint were addressed under another service request number. Click on ""Learn More"" in the ""Did You Know"" section below for more information.",04/14/2025 12:00:00 AM,05 BROOKLYN,3043930001,BROOKLYN,1015750,178401,UNKNOWN,Unspecified,BROOKLYN,,,,,,,,40.656290199618034,-73.88647116330205,"(40.656290199618034, -73.88647116330205)"
63560317,12/30/2024 01:45:03 PM,12/30/2024 01:45:03 PM,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,10453,1615 UNIVERSITY AVENUE,UNIVERSITY AVENUE,,,,,ADDRESS,BRONX,,,Open,,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,12/30/2024 12:00:00 AM,05 BRONX,2028780015,BRONX,1006402,247988,UNKNOWN,Unspecified,BRONX,,,,,,,,40.84731705833017,-73.91993293617895,"(40.84731705833017, -73.91993293617895)"
63564816,12/30/2024 01:41:35 PM,01/02/2025 12:00:00 AM,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,11229,3380 NOSTRAND AVENUE,NOSTRAND AVENUE,,,,,ADDRESS,BROOKLYN,,,Closed,,"The Department of Buildings reviewed this complaint and closed it. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",01/02/2025 12:00:00 AM,15 BROOKLYN,3073340018,BROOKLYN,1000319,158484,UNKNOWN,Unspecified,BROOKLYN,,,,,,,,40.60166369428115,-73.9421332725726,"(40.60166369428115, -73.9421332725726)"
63566276,12/30/2024 01:29:33 PM,01/02/2025 12:00:00 AM,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,10036,150 WEST   42 STREET,WEST   42 STREET,,,,,ADDRESS,NEW YORK,,,Closed,,"The Department of Buildings reviewed this complaint and closed it. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",01/02/2025 12:00:00 AM,05 MANHATTAN,1009947502,MANHATTAN,988227,214518,UNKNOWN,Unspecified,MANHATTAN,,,,,,,,40.75547797051834,-73.98564519479852,"(40.75547797051834, -73.98564519479852)"
63563325,12/30/2024 01:08:25 PM,01/02/2025 12:00:00 AM,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,10456,1060 SHERMAN AVENUE,SHERMAN AVENUE,,,,,ADDRESS,BRONX,,,Closed,,"The Department of Buildings reviewed this complaint and closed it. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",01/02/2025 12:00:00 AM,04 BRONX,2024510011,BRONX,1007039,241958,UNKNOWN,Unspecified,BRONX,,,,,,,,40.830764847529764,-73.91765102879948,"(40.830764847529764, -73.91765102879948)"
63570798,12/30/2024 12:53:10 PM,01/02/2025 12:00:00 AM,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,11211,403 HEWES STREET,HEWES STREET,,,,,ADDRESS,BROOKLYN,,,Closed,,"The Department of Buildings reviewed this complaint and closed it. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",01/02/2025 12:00:00 AM,01 BROOKLYN,3024250029,BROOKLYN,997790,197490,UNKNOWN,Unspecified,BROOKLYN,,,,,,,,40.70873082504776,-73.95116224142369,"(40.70873082504776, -73.95116224142369)"
63566343,12/30/2024 12:01:47 PM,01/02/2025 12:00:00 AM,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,10453,1616 GRAND AVENUE,GRAND AVENUE,,,,,ADDRESS,BRONX,,,Closed,,"The Department of Buildings reviewed this complaint and closed it. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",01/02/2025 12:00:00 AM,05 BRONX,2028650162,BRONX,1007526,247749,UNKNOWN,Unspecified,BRONX,,,,,,,,40.84665818261717,-73.91587113826502,"(40.84665818261717, -73.91587113826502)"
63569280,12/30/2024 12:01:39 PM,05/09/2025 12:00:00 AM,DOB,Department of Buildings,Elevator,Elevator - Multiple Devices On Property,,11224,2970 WEST   27 STREET,WEST   27 STREET,,,,,ADDRESS,BROOKLYN,,,Closed,,The Department of Buildings investigated this complaint and issued an Office of Administrative Trials and Hearings (OATH) summons.,05/09/2025 12:00:00 AM,13 BROOKLYN,3070520034,BROOKLYN,986240,148216,UNKNOWN,Unspecified,BROOKLYN,,,,,,,,40.573494426424446,-73.99283675303543,"(40.573494426424446, -73.99283675303543)"
63567861,12/30/2024 11:58:38 AM,08/03/2025 12:00:00 AM,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,10472,1349 STRATFORD AVENUE,STRATFORD AVENUE,,,,,ADDRESS,BRONX,,,Closed,,"The Department of Buildings reviewed this complaint and closed it. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",08/03/2025 12:00:00 AM,09 BRONX,2038660049,BRONX,1018456,242776,UNKNOWN,Unspecified,BRONX,,,,,,,,40.83297318206956,-73.87639111311755,"(40.83297318206956, -73.87639111311755)"
63570830,12/30/2024 11:52:37 AM,01/02/2025 12:00:00 AM,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,11235,2611 EAST   13 STREET,EAST   13 STREET,,,,,ADDRESS,BROOKLYN,,,Closed,,"The Department of Buildings reviewed this complaint and closed it. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",01/02/2025 12:00:00 AM,15 BROOKLYN,3074580001,BROOKLYN,996447,153235,UNKNOWN,Unspecified,BROOKLYN,,,,,,,,40.5872624218568,-73.9560863620707,"(40.5872624218568, -73.9560863620707)"
63566354,12/30/2024 11:49:36 AM,04/10/2025 12:00:00 AM,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,11210,1411 NEW YORK AVENUE,NEW YORK AVENUE,,,,,ADDRESS,BROOKLYN,,,Closed,,The Department of Buildings investigated this complaint and determined that no further action was necessary.,04/10/2025 12:00:00 AM,17 BROOKLYN,3049810001,BROOKLYN,999430,171813,UNKNOWN,Unspecified,BROOKLYN,,,,,,,,40.63825058438901,-73.945304714947,"(40.63825058438901, -73.945304714947)"
63569270,12/30/2024 11:46:30 AM,01/03/2025 12:00:00 AM,DOB,Department of Buildings,Elevator,Elevator - Multiple Devices On Property,,10452,1457 OGDEN AVENUE,OGDEN AVENUE,,,,,ADDRESS,BRONX,,,Closed,,"The Department of Buildings reviewed this complaint and closed it. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",01/03/2025 12:00:00 AM,04 BRONX,2025360015,BRONX,1005360,246688,UNKNOWN,Unspecified,BRONX,,,,,,,,40.84375149420822,-73.92370327279097,"(40.84375149420822, -73.92370327279097)"
63561803,12/30/2024 11:40:12 AM,02/19/2025 12:00:00 AM,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,10002,189 STANTON STREET,STANTON STREET,,,,,ADDRESS,NEW YORK,,,Closed,,The Department of Buildings reviewed this complaint and referred it to the New York City Housing Authority for further action.,02/19/2025 12:00:00 AM,03 MANHATTAN,1003440010,MANHATTAN,988817,201568,UNKNOWN,Unspecified,MANHATTAN,,,,,,,,40.71993314231638,-73.98352440748299,"(40.71993314231638, -73.98352440748299)"
63570850,12/30/2024 11:40:12 AM,03/20/2025 12:00:00 AM,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,11230,1305 EAST   18 STREET,EAST   18 STREET,,,,,ADDRESS,BROOKLYN,,,Closed,,The Department of Buildings investigated this complaint and issued an Office of Administrative Trials and Hearings (OATH) summons.,03/20/2025 12:00:00 AM,14 BROOKLYN,3067380052,BROOKLYN,996102,164811,UNKNOWN,Unspecified,BROOKLYN,,,,,,,,40.619036650261194,-73.95730817509532,"(40.619036650261194, -73.95730817509532)"
63569197,12/30/2024 11:37:11 AM,03/03/2025 12:00:00 AM,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,11432,168-36 88 AVENUE,88 AVENUE,,,,,ADDRESS,JAMAICA,,,Closed,,The Department of Buildings investigated this complaint and determined that no further action was necessary.,03/03/2025 12:00:00 AM,12 QUEENS,4098200038,QUEENS,1041550,197926,UNKNOWN,Unspecified,QUEENS,,,,,,,,40.70975236150873,-73.79331987417795,"(40.70975236150873, -73.79331987417795)"
63561802,12/30/2024 11:31:06 AM,01/09/2025 12:00:00 AM,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,10453,1640 MACOMBS ROAD,MACOMBS ROAD,,,,,ADDRESS,BRONX,,,Closed,,"The Department of Buildings reviewed this complaint and closed it. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",01/09/2025 12:00:00 AM,05 BRONX,2028660007,BRONX,1007390,247943,UNKNOWN,Unspecified,BRONX,,,,,,,,40.84719101271146,-73.91636202737445,"(40.84719101271146, -73.91636202737445)"
63566355,12/30/2024 11:31:05 AM,01/03/2025 12:00:00 AM,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,10039,247 WEST  145 STREET,WEST  145 STREET,,,,,ADDRESS,NEW YORK,,,Closed,,"The Department of Buildings reviewed this complaint and closed it. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",01/03/2025 12:00:00 AM,10 MANHATTAN,1020310007,MANHATTAN,1000726,238846,UNKNOWN,Unspecified,MANHATTAN,,,,,,,,40.822237329107956,-73.94047094277528,"(40.822237329107956, -73.94047094277528)"
63569271,12/30/2024 11:28:04 AM,01/08/2025 12:00:00 AM,DOB,Department of Buildings,Elevator,Elevator - Multiple Devices On Property,,10451,751 WALTON AVENUE,WALTON AVENUE,,,,,ADDRESS,BRONX,,,Closed,,"The Department of Buildings reviewed this complaint and closed it. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",01/08/2025 12:00:00 AM,04 BRONX,2024730033,BRONX,1004753,239576,UNKNOWN,Unspecified,BRONX,,,,,,,,40.824232542218056,-73.925918857235,"(40.824232542218056, -73.925918857235)"
63563311,12/30/2024 11:25:03 AM,06/11/2025 12:00:00 AM,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,11226,2215 NEWKIRK AVENUE,NEWKIRK AVENUE,,,,,ADDRESS,BROOKLYN,,,Closed,,The Department of Buildings investigated this complaint and issued an Office of Administrative Trials and Hearings (OATH) summons.,06/11/2025 12:00:00 AM,14 BROOKLYN,3052080025,BROOKLYN,996288,171998,UNKNOWN,Unspecified,BROOKLYN,,,,,,,,40.63876319738314,-73.95662536998938,"(40.63876319738314, -73.95662536998938)"
63566344,12/30/2024 11:18:18 AM,01/02/2025 12:00:00 AM,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,10035,2027 MADISON AVENUE,MADISON AVENUE,,,,,ADDRESS,NEW YORK,,,Closed,,"The Department of Buildings reviewed this complaint and closed it. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",01/02/2025 12:00:00 AM,11 MANHATTAN,1017530052,MANHATTAN,1001134,233645,UNKNOWN,Unspecified,MANHATTAN,,,,,,,,40.807961272014836,-73.93900989158993,"(40.807961272014836, -73.93900989158993)"
63566387,12/30/2024 11:12:00 AM,08/06/2025 12:00:00 AM,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,10030,2640 FREDRICK DOUGLAS BOULEVARD,FREDRICK DOUGLAS BOULEVARD,,,,,ADDRESS,NEW YORK,,,Closed,,The Department of Buildings investigated this complaint and issued an Office of Administrative Trials and Hearings (OATH) summons.,08/06/2025 12:00:00 AM,10 MANHATTAN,1020260001,MANHATTAN,999747,238016,UNKNOWN,Unspecified,MANHATTAN,,,,,,,,40.81996098581391,-73.94401006098994,"(40.81996098581391, -73.94401006098994)"
63561789,12/30/2024 11:08:59 AM,01/02/2025 12:00:00 AM,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,10467,3039 WALLACE AVENUE,WALLACE AVENUE,,,,,ADDRESS,BRONX,,,Closed,,"The Department of Buildings reviewed this complaint and closed it. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",01/02/2025 12:00:00 AM,12 BRONX,2045700032,BRONX,1021776,256326,UNKNOWN,Unspecified,BRONX,,,,,,,,40.870150385022505,-73.86431793354161,"(40.870150385022505, -73.86431793354161)"
63563313,12/30/2024 11:02:41 AM,01/03/2025 12:00:00 AM,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,10026,60 ST NICHOLAS AVENUE,ST NICHOLAS AVENUE,,,,,ADDRESS,NEW YORK,,,Closed,,"The Department of Buildings reviewed this complaint and closed it. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",01/03/2025 12:00:00 AM,10 MANHATTAN,1018230018,MANHATTAN,997399,231065,UNKNOWN,Unspecified,MANHATTAN,,,,,,,,40.80088623075003,-73.952506889797,"(40.80088623075003, -73.952506889797)"
63564657,12/30/2024 10:59:41 AM,01/06/2025 12:00:00 AM,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,10451,185 EAST  159 STREET,EAST  159 STREET,,,,,ADDRESS,BRONX,,,Closed,,"The Department of Buildings reviewed this complaint and closed it. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",01/06/2025 12:00:00 AM,04 BRONX,2024590055,BRONX,1005842,240124,UNKNOWN,Unspecified,BRONX,,,,,,,,40.825734050952356,-73.92198233673835,"(40.825734050952356, -73.92198233673835)"
63560307,12/30/2024 10:59:40 AM,01/02/2025 12:00:00 AM,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,11229,3380 NOSTRAND AVENUE,NOSTRAND AVENUE,,,,,ADDRESS,BROOKLYN,,,Closed,,"The Department of Buildings reviewed this complaint and closed it. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",01/02/2025 12:00:00 AM,15 BROOKLYN,3073340018,BROOKLYN,1000319,158484,UNKNOWN,Unspecified,BROOKLYN,,,,,,,,40.60166369428115,-73.9421332725726,"(40.60166369428115, -73.9421332725726)"
63571101,12/30/2024 10:44:44 AM,,HPD,Department of Housing Preservation and Development,ELEVATOR,MAINTENANCE,RESIDENTIAL BUILDING,10032,657 WEST  161 STREET,WEST  161 STREET,,,,,ADDRESS,NEW YORK,,,Open,,The following complaint conditions are still open. HPD has already attempted to notify the property owner that the condition exists; the tenant should provide access for the owner to make the repair.  HPD may attempt to contact the tenant by phone to verify the correction of the condition or an HPD Inspector may attempt to conduct an inspection.,12/30/2024 12:00:00 AM,12 MANHATTAN,1021360150,MANHATTAN,999403,244399,PHONE,Unspecified,MANHATTAN,,,,,,,,40.8374810891736,-73.94523849972839,"(40.8374810891736, -73.94523849972839)"
63566322,12/30/2024 10:41:21 AM,12/30/2024 10:41:21 AM,DOB,Department of Buildings,Elevator,Elevator - Multiple Devices On Property,,10472,1120 ROSEDALE AVENUE,ROSEDALE AVENUE,,,,,ADDRESS,BRONX,,,Closed,,"The Department of Buildings reviewed this complaint and closed it. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",12/30/2024 12:00:00 AM,09 BRONX,2037510001,BRONX,1020679,240998,UNKNOWN,Unspecified,BRONX,,,,,,,,40.82808419778328,-73.86836761149952,"(40.82808419778328, -73.86836761149952)"
63566661,12/30/2024 10:38:33 AM,01/29/2025 06:56:09 PM,HPD,Department of Housing Preservation and Development,ELEVATOR,MAINTENANCE,RESIDENTIAL BUILDING,10460,950 JENNINGS STREET,JENNINGS STREET,,,,,ADDRESS,BRONX,,,Closed,,HPD conducted an inspection of this complaint. The conditions observed by the inspector did not violate the housing laws enforced by HPD. The complaint has been closed.,01/29/2025 12:00:00 AM,03 BRONX,2029870025,BRONX,1014874,242389,ONLINE,Unspecified,BRONX,,,,,,,,40.83192412618967,-73.88933699883728,"(40.83192412618967, -73.88933699883728)"
63570771,12/30/2024 10:32:20 AM,12/30/2024 10:32:20 AM,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,10454,352 EAST  141 STREET,EAST  141 STREET,,,,,ADDRESS,BRONX,,,Closed,,"The Department of Buildings reviewed this complaint and closed it. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",12/30/2024 12:00:00 AM,01 BRONX,2023030016,BRONX,1005571,234994,UNKNOWN,Unspecified,BRONX,,,,,,,,40.81165430803461,-73.92297782992952,"(40.81165430803461, -73.92297782992952)"
